snapped_at,price,market_cap,total_volume
2023-06-25 00:00:00 UTC,0.0782852930192126,0.0,358475.76603322214
2023-06-26 00:00:00 UTC,0.07707569498720267,0.0,243698.9392831826
2023-06-27 00:00:00 UTC,0.07525382852472381,0.0,349336.90265853656
2023-06-28 00:00:00 UTC,0.07493132927091822,0.0,277852.94280671864
2023-06-29 00:00:00 UTC,0.07724447391270355,0.0,370786.25967805024
2023-06-30 00:00:00 UTC,0.08158155946560769,0.0,375664.3523222286
2023-07-01 00:00:00 UTC,0.07695878432744176,0.0,473974.41710998066
2023-07-02 00:00:00 UTC,0.0776002880435689,0.0,411615.1874454031
2023-07-03 00:00:00 UTC,0.07796152973831519,0.0,255686.3089985982
2023-07-04 00:00:00 UTC,0.07889867537776843,0.0,272994.31120218337
2023-07-05 00:00:00 UTC,0.07883220493033828,0.0,220427.3411980363
2023-07-06 00:00:00 UTC,0.07833648256515688,0.0,280320.35631790844
2023-07-07 00:00:00 UTC,0.07757004817140964,0.0,231218.31882511152
2023-07-08 00:00:00 UTC,0.0743881323600783,0.0,311051.8484792348
2023-07-09 00:00:00 UTC,0.07242673733553229,0.0,376244.0749007554
2023-07-10 00:00:00 UTC,0.07331794720615162,0.0,287248.7707219992
2023-07-11 00:00:00 UTC,0.07687731625809577,0.0,410298.9098485037
2023-07-12 00:00:00 UTC,0.07547829917091285,0.0,331245.717737517
2023-07-13 00:00:00 UTC,0.075221197427339,0.0,273208.4002786598
2023-07-14 00:00:00 UTC,0.07325964733015113,0.0,384859.8358916062
2023-07-15 00:00:00 UTC,0.07119692720029366,0.0,393376.78011112555
2023-07-16 00:00:00 UTC,0.07269261926322183,0.0,368740.51110490016
2023-07-17 00:00:00 UTC,0.07072373115914384,0.0,443524.4198863654
2023-07-18 00:00:00 UTC,0.07081910944426503,0.0,353183.2742041138
2023-07-19 00:00:00 UTC,0.07131099284760466,0.0,206820.6997500303
2023-07-20 00:00:00 UTC,0.07061148854419509,0.0,172149.36512059468
2023-07-21 00:00:00 UTC,0.07213348734732832,0.0,384579.4030629654
2023-07-22 00:00:00 UTC,0.0695996659896015,0.0,450880.89822536684
2023-07-23 00:00:00 UTC,0.0701414218375565,0.0,214748.97738731283
2023-07-24 00:00:00 UTC,0.07089828568085378,0.0,317524.0720607173
2023-07-25 00:00:00 UTC,0.06499660682404147,0.0,388984.3853286819
2023-07-26 00:00:00 UTC,0.06305375589676174,0.0,486606.0843800299
2023-07-27 00:00:00 UTC,0.06287813817507597,0.0,231372.74730762935
2023-07-28 00:00:00 UTC,0.06265384785136072,0.0,148270.29168659096
2023-07-29 00:00:00 UTC,0.06309418473356308,0.0,816737.1552790358
2023-07-30 00:00:00 UTC,0.06254721153154813,0.0,292547.8425534297
2023-07-31 00:00:00 UTC,0.06277913024573457,0.0,97969.32405210119
2023-08-01 00:00:00 UTC,0.06265760230956242,0.0,110228.63731805027
2023-08-02 00:00:00 UTC,0.06288882039832172,0.0,128904.84555343498
2023-08-03 00:00:00 UTC,0.06315114194354333,0.0,96965.55365823484
2023-08-04 00:00:00 UTC,0.062108336880621416,0.0,99793.65391790934
2023-08-05 00:00:00 UTC,0.06230541988763096,0.0,131895.8320834504
2023-08-06 00:00:00 UTC,0.0625011635168529,0.0,128892.33330289714
2023-08-07 00:00:00 UTC,0.06285931425820755,0.0,119677.23330095295
2023-08-08 00:00:00 UTC,0.062433468952803876,0.0,134272.67084587493
2023-08-09 00:00:00 UTC,0.06256052237880622,0.0,99006.10050372081
2023-08-10 00:00:00 UTC,0.06259293618504742,0.0,115899.64077390466
2023-08-11 00:00:00 UTC,0.06254336134257017,0.0,109680.8031238626
2023-08-12 00:00:00 UTC,0.06247953923069834,0.0,95527.14029879459
2023-08-13 00:00:00 UTC,0.06335722760398063,0.0,177515.4829419812
2023-08-14 00:00:00 UTC,0.06410931185476106,0.0,150463.91397842317
2023-08-15 00:00:00 UTC,0.06363864268215992,0.0,137983.36777967427
2023-08-16 00:00:00 UTC,0.06382929926949564,0.0,148915.78678191203
2023-08-17 00:00:00 UTC,0.06330618487329209,0.0,88987.31395073976
2023-08-18 00:00:00 UTC,0.06220510543714275,2258947.46974154,102542.99388731268
2023-08-19 00:00:00 UTC,0.061911053803791125,2250109.7212944413,102638.10308818644
2023-08-20 00:00:00 UTC,0.062246318502163715,2271910.888774729,92389.62106428984
2023-08-21 00:00:00 UTC,0.062016740558894605,2258803.0071755582,103351.91346199428
2023-08-22 00:00:00 UTC,0.0617927318525566,2248068.334611022,128294.23340275748
2023-08-23 00:00:00 UTC,0.062137386157022946,2263862.3307589446,142117.871659798
2023-08-24 00:00:00 UTC,0.06377414432729442,2322725.2729871185,135156.1004436584
2023-08-25 00:00:00 UTC,0.06280748463036136,2293768.0163227245,96591.28575058811
2023-08-26 00:00:00 UTC,0.06509426710031775,2371754.7953118123,82309.00706888702
2023-08-27 00:00:00 UTC,0.07157699810514892,2609974.747708987,328360.43414064957
2023-08-28 00:00:00 UTC,0.06771689723061668,2470020.427606014,160520.02480285612
2023-08-29 00:00:00 UTC,0.07044845778928546,2567588.0522929896,193518.40663212418
2023-08-30 00:00:00 UTC,0.0718145368895175,2616731.371984148,105860.48620664858
2023-08-31 00:00:00 UTC,0.0725311542391268,2642304.450762039,108434.30385957217
2023-09-01 00:00:00 UTC,0.08353384238920826,3036548.916935485,196612.14972841842
2023-09-02 00:00:00 UTC,0.10281977093549195,3852920.7675930886,775754.561569075
2023-09-03 00:00:00 UTC,0.10881174259161984,4017212.906921448,647359.6533302998
2023-09-04 00:00:00 UTC,0.10316496957723376,3750921.737359687,195520.50274596724
2023-09-05 00:00:00 UTC,0.09697437448206225,3507594.6456760024,192863.78815150112
2023-09-06 00:00:00 UTC,0.09111000709168258,3307944.6411441686,162107.68478009623
2023-09-07 00:00:00 UTC,0.09299522704809868,4232730.246407069,157050.78107186937
2023-09-08 00:00:00 UTC,0.09011113890236168,4319042.549365255,113086.27906461223
2023-09-09 00:00:00 UTC,0.0931793037974632,4455769.72933581,96858.58417345444
2023-09-10 00:00:00 UTC,0.08985800963268634,4294452.701991036,116032.3949725607
2023-09-11 00:00:00 UTC,0.0892612838619316,4285017.673472706,94775.06268912344
2023-09-12 00:00:00 UTC,0.08959779252206586,4281836.119492669,111295.3268205057
2023-09-13 00:00:00 UTC,0.09174387463229884,4386292.35836872,106582.71057687775
2023-09-14 00:00:00 UTC,0.08951783484594097,4293668.825191993,109470.8864191659
2023-09-15 00:00:00 UTC,0.08766669697378601,4202554.029188516,119331.5618268176
2023-09-16 00:00:00 UTC,0.0813471410362312,3896273.9581719674,159888.008439006
2023-09-17 00:00:00 UTC,0.08227424754895664,3948037.557987471,123274.98363609143
2023-09-18 00:00:00 UTC,0.08315972006052626,3983067.533109415,88297.49972013154
2023-09-19 00:00:00 UTC,0.08248943073859948,3951550.8829425275,104052.23461535719
2023-09-20 00:00:00 UTC,0.0821896727744385,3922673.6822197656,111167.01912198542
2023-09-21 00:00:00 UTC,0.09066299552338906,4346445.754979281,165299.82804642664
2023-09-22 00:00:00 UTC,0.08875088788543391,4252315.811273033,182424.26354860596
2023-09-23 00:00:00 UTC,0.09478003643951252,4525062.470284602,129626.02965489421
2023-09-24 00:00:00 UTC,0.10198434960958733,4880870.43367569,169797.72947100716
2023-09-25 00:00:00 UTC,0.10535919847726889,5037106.591406587,215124.22086843316
2023-09-26 00:00:00 UTC,0.10064271587985921,4820103.82748824,179017.43746557678
2023-09-27 00:00:00 UTC,0.09771986699330104,4677002.759961622,148837.06297146276
2023-09-28 00:00:00 UTC,0.09911489838906792,4710444.411882501,139308.86636758837
2023-09-29 00:00:00 UTC,0.09987704258508778,4784709.184589925,188419.3414725512
2023-09-30 00:00:00 UTC,0.1031566003320981,4938514.041496685,166310.0200687629
2023-10-01 00:00:00 UTC,0.10035633438408373,4804433.740534203,168437.99425273825
2023-10-02 00:00:00 UTC,0.10324535541891942,4931292.852116248,129149.86968064151
2023-10-03 00:00:00 UTC,0.10029120815827518,4796593.597639133,155075.07499605636
2023-10-04 00:00:00 UTC,0.10056826045425328,4805611.557436227,98328.81825857284
2023-10-05 00:00:00 UTC,0.10069818105912194,4820111.748607178,99451.38510496769
2023-10-06 00:00:00 UTC,0.09876461825834539,4727508.8156606015,99509.07931850744
2023-10-07 00:00:00 UTC,0.10581531581062595,5069129.47218169,161865.26552836425
2023-10-08 00:00:00 UTC,0.1041866985593078,4984542.562653244,108585.99224581239
2023-10-09 00:00:00 UTC,0.10400070455927192,4970473.755499742,86096.80583621615
2023-10-10 00:00:00 UTC,0.10340937539553818,4936088.245860786,103575.41508458665
2023-10-11 00:00:00 UTC,0.10182036314260251,4863234.48921632,85588.83686166033
2023-10-12 00:00:00 UTC,0.09957989765937897,4764162.1912444085,97410.22132207794
2023-10-13 00:00:00 UTC,0.09612668026207709,4597051.0080314055,86261.47153026378
2023-10-14 00:00:00 UTC,0.09278597084880462,4438725.108852512,92733.56585900544
2023-10-15 00:00:00 UTC,0.09321936359036757,4463851.626458229,71481.76749182309
2023-10-16 00:00:00 UTC,0.09204961236684216,4417355.695056154,78511.12488526908
2023-10-17 00:00:00 UTC,0.0885060751427414,4209097.50981988,104535.37759860608
2023-10-18 00:00:00 UTC,0.08558592598131458,4084696.8665652815,82088.06604358721
2023-10-19 00:00:00 UTC,0.08372905273962662,4006249.3124126727,100762.2708864428
2023-10-20 00:00:00 UTC,0.08166721717623668,3906482.503945711,93159.75868907101
2023-10-21 00:00:00 UTC,0.07978593170596551,3812032.6092357333,115898.74048082237
2023-10-22 00:00:00 UTC,0.08083265135363597,3848659.4985581907,76200.8597594612
2023-10-23 00:00:00 UTC,0.08094151410092247,3834066.345770512,84664.6395611894
2023-10-24 00:00:00 UTC,0.08461107191703342,4057424.4450611575,98074.34195477447
2023-10-25 00:00:00 UTC,0.08559803130799057,4091362.890927477,105847.55388537547
2023-10-26 00:00:00 UTC,0.0847844195691625,3866344.8571626716,117786.09064778779
2023-10-27 00:00:00 UTC,0.08756729346332871,3991173.3036394417,133433.7200017239
2023-10-28 00:00:00 UTC,0.0842213097228896,3838704.674699925,131883.17866680594
2023-10-29 00:00:00 UTC,0.08623745710998328,3928075.9336515726,132930.97557377318
2023-10-30 00:00:00 UTC,0.08882105904434846,4046736.5491148597,124466.44798967207
2023-10-31 00:00:00 UTC,0.08667511970368394,3947596.491118556,97959.29929744909
2023-11-01 00:00:00 UTC,0.0863091865490387,3930725.301201195,92647.90411410354
2023-11-02 00:00:00 UTC,0.08803667645247935,4009723.433117388,108979.8890692915
2023-11-03 00:00:00 UTC,0.08905704417415408,4065905.5767922946,150886.15852262324
2023-11-04 00:00:00 UTC,0.10187337992707593,4654757.841625858,157148.84824669347
2023-11-05 00:00:00 UTC,0.12988138290791842,5912012.514632653,527647.0650723135
2023-11-06 00:00:00 UTC,0.14817208947991867,6749826.659586303,893010.2675232979
2023-11-07 00:00:00 UTC,0.26144842281157893,11910907.6573502,3371004.245912248
2023-11-08 00:00:00 UTC,0.37780455039426625,17477991.452281237,9889978.99977288
2023-11-09 00:00:00 UTC,0.2899240196175796,13351893.865077952,3521436.265476204
2023-11-10 00:00:00 UTC,0.22262368204594105,10191581.279220492,3422455.2628331175
2023-11-11 00:00:00 UTC,0.22195781434436992,9803614.917214304,2153839.5437006447
2023-11-12 00:00:00 UTC,0.22713678839264495,10432434.109252898,727035.7189557798
2023-11-13 00:00:00 UTC,0.21774802121017878,10015959.622805,589834.9428158485
2023-11-14 00:00:00 UTC,0.20914790300760944,10066571.801562408,660196.2674121942
2023-11-15 00:00:00 UTC,0.20734500546208198,10033282.195620436,959102.0266106415
2023-11-16 00:00:00 UTC,0.1946557173211752,9592506.50662009,1427263.4430563843
2023-11-17 00:00:00 UTC,0.18620994741359498,9043414.88835909,1017090.4520075362
2023-11-18 00:00:00 UTC,0.1920289146533146,9329582.686002936,901311.4793577534
2023-11-19 00:00:00 UTC,0.18626260981027826,9095576.866850238,806624.9439727323
2023-11-20 00:00:00 UTC,0.24945621071818921,12161484.412197793,2658101.270372724
2023-11-21 00:00:00 UTC,0.26032761586582276,12659594.240383286,4412680.282102183
2023-11-22 00:00:00 UTC,0.24131986316046872,11826478.73696271,1648977.2149339337
2023-11-23 00:00:00 UTC,0.2880847749284202,14032530.8825427,2989608.1818654663
2023-11-24 00:00:00 UTC,0.2823248654438842,13846866.292415218,1437957.411931621
2023-11-25 00:00:00 UTC,0.27665922671160026,13587513.688425982,1357055.201643591
2023-11-26 00:00:00 UTC,0.3077199401462033,14768889.004653368,1443673.1750977284
2023-11-27 00:00:00 UTC,0.313665213060143,15354568.269882029,1258909.8259317887
2023-11-28 00:00:00 UTC,0.29981402719787464,14240367.55212556,965579.6988243762
2023-11-29 00:00:00 UTC,0.2739293314517617,13228586.403531507,1008878.3338661119
2023-11-30 00:00:00 UTC,0.2512070536455711,12216328.663443737,1001892.5877431447
2023-12-01 00:00:00 UTC,0.2558799769161086,12560993.727949107,727416.0822398388
2023-12-02 00:00:00 UTC,0.25829531084433766,12651046.900258686,597456.4301141365
2023-12-03 00:00:00 UTC,0.26946068975677295,13246689.596725717,459429.53685989365
2023-12-04 00:00:00 UTC,0.2614912003624326,12800394.315006908,589233.7591540427
2023-12-05 00:00:00 UTC,0.2558085477237883,12534675.632611554,807167.1524574686
2023-12-06 00:00:00 UTC,0.27830609630242437,13689823.240384396,1006888.3087393187
2023-12-07 00:00:00 UTC,0.2764819327094298,13601793.251631413,872250.8010582686
2023-12-08 00:00:00 UTC,0.26235379211178816,12879090.214091871,862795.0132534314
2023-12-09 00:00:00 UTC,0.2656014774152995,12950234.89155708,793004.4312832521
2023-12-10 00:00:00 UTC,0.250137331824779,12276984.599602047,957125.0166694669
2023-12-11 00:00:00 UTC,0.24660791631887546,12069020.8959235,723075.5829077308
2023-12-12 00:00:00 UTC,0.24843935931618158,12099098.169670472,999855.3463582073
2023-12-13 00:00:00 UTC,0.23378713169101129,11834072.685881736,1124332.3665790837
2023-12-14 00:00:00 UTC,0.24244508137111778,12284806.73868341,873377.3835971447
2023-12-15 00:00:00 UTC,0.24954475702417472,12644922.992511861,1355480.124892379
2023-12-16 00:00:00 UTC,0.2362343604794135,11968588.450364854,785665.934990233
2023-12-17 00:00:00 UTC,0.23393484638089743,11816294.419271497,936982.2655768865
2023-12-18 00:00:00 UTC,0.23216691891183802,11746636.453664303,873968.1369868361
2023-12-19 00:00:00 UTC,0.23023154990974753,11643655.860168917,1008701.8163571153
2023-12-20 00:00:00 UTC,0.22806198288556573,11538437.594432173,765203.5207364974
2023-12-21 00:00:00 UTC,0.2270451037752827,11496900.207775885,784520.1170853047
2023-12-22 00:00:00 UTC,0.2273865674651485,11504651.240735626,865968.9938317043
2023-12-23 00:00:00 UTC,0.2599215384204923,13286433.657346845,1907668.5590454931
2023-12-24 00:00:00 UTC,0.3250170721172025,16406158.394240018,3044437.829629746
2023-12-25 00:00:00 UTC,0.30767845892497103,15565718.829170445,1796240.277067442
2023-12-26 00:00:00 UTC,0.3688731696256361,18910426.949660826,2281317.40015056
2023-12-27 00:00:00 UTC,0.39268518091999444,19919284.759084284,3609988.6209958615
2023-12-28 00:00:00 UTC,0.40993168677974945,20838354.62708762,1981992.4728861311
2023-12-29 00:00:00 UTC,0.4221993467434952,21451623.969345395,2257661.4148695967
2023-12-30 00:00:00 UTC,0.44335454860797735,35384844.50499282,1623002.3518218182
2023-12-31 00:00:00 UTC,0.40962343415549957,32421570.545748625,1222918.7854767602
2024-01-01 00:00:00 UTC,0.4146793917706179,32901770.56952064,842230.7470241163
2024-01-02 00:00:00 UTC,0.4055357788295382,32162486.67247382,1336743.6533598532
2024-01-03 00:00:00 UTC,0.39526071551476477,31350169.678053737,1378737.0262518353
2024-01-04 00:00:00 UTC,0.3497806670789775,27850342.7063505,1938887.88986907
2024-01-05 00:00:00 UTC,0.431243417165357,34419654.95772259,2556014.6686695465
2024-01-06 00:00:00 UTC,0.41966760159131894,33190896.666492425,1428008.3420791475
2024-01-07 00:00:00 UTC,0.41300418950597984,32972943.577735983,1043584.3768564813
2024-01-08 00:00:00 UTC,0.4926040363663429,39399564.548305094,2496919.722378381
2024-01-09 00:00:00 UTC,0.48744556486014184,38675139.657404155,2907464.680638754
2024-01-10 00:00:00 UTC,0.46333961576147603,36690634.49216356,2248084.8382103113
2024-01-11 00:00:00 UTC,0.5079799730421614,40612426.65733153,1700197.2855788812
2024-01-12 00:00:00 UTC,0.5497180883582473,43628288.562913865,2542329.4583597826
2024-01-13 00:00:00 UTC,0.5264193560000086,41685079.61957382,1859172.7974125913
2024-01-14 00:00:00 UTC,0.542957722834459,43143447.976041816,1576567.15801678
2024-01-15 00:00:00 UTC,0.5236738371150274,41779098.829533376,1027700.8495025999
2024-01-16 00:00:00 UTC,0.5066089393486278,55438965.49713143,1627250.1115954719
2024-01-17 00:00:00 UTC,0.5144833443096184,56322434.55261484,750172.8150605876
2024-01-18 00:00:00 UTC,0.510993646170045,55949032.15757182,734821.9010665228
2024-01-19 00:00:00 UTC,0.49101502923118256,53795833.31089605,1102006.747280264
2024-01-20 00:00:00 UTC,0.48210353602995676,52869619.159599625,1243733.7880778774
2024-01-21 00:00:00 UTC,0.4943760647587943,54126051.58035943,1090810.8292601744
2024-01-22 00:00:00 UTC,0.5029095225263899,55151654.50492523,752732.752424277
2024-01-23 00:00:00 UTC,0.47949013623411113,52587122.24222544,1132191.614875785
2024-01-24 00:00:00 UTC,0.46947188494128017,51408968.856207125,1125704.8648376593
2024-01-25 00:00:00 UTC,0.46441138513080743,51027567.8422716,1012077.0645865308
2024-01-26 00:00:00 UTC,0.453900556381645,49747601.726906694,896379.9333545141
2024-01-27 00:00:00 UTC,0.4671558684340627,51225503.01961437,946819.1967772502
2024-01-28 00:00:00 UTC,0.4214966758364931,46215474.529777706,1189081.4224701165
2024-01-29 00:00:00 UTC,0.41193469227798046,45128229.14490074,839469.2832508686
2024-01-30 00:00:00 UTC,0.42495848221586524,46616465.64389529,826823.0345370336
2024-01-31 00:00:00 UTC,0.4187128015955254,45938134.435590774,1094620.994612465
2024-02-01 00:00:00 UTC,0.40172342838793945,44127067.20665508,948546.3705226697
2024-02-02 00:00:00 UTC,0.4036622988329597,44278568.23012955,871804.0958412916
2024-02-03 00:00:00 UTC,0.40510571601172657,44599972.01308177,736265.5186634022
2024-02-04 00:00:00 UTC,0.39769988295598524,43604460.74662122,690602.9291760937
2024-02-05 00:00:00 UTC,0.39896496256601327,43783607.27921874,710027.0392397741
2024-02-06 00:00:00 UTC,0.3828176648084078,41910235.335778445,642651.6536544436
2024-02-07 00:00:00 UTC,0.366129420510183,40313823.372689605,826518.8734540264
2024-02-08 00:00:00 UTC,0.4022620529330969,44372145.59293032,989901.2325842915
2024-02-09 00:00:00 UTC,0.461679462918943,50969310.51784662,1198678.7028731287
2024-02-10 00:00:00 UTC,0.4564570783989532,50383962.679616615,2631437.2372486372
2024-02-11 00:00:00 UTC,0.4589912813274188,50680593.85784513,5563796.517448352
2024-02-12 00:00:00 UTC,0.46700424883625713,51485649.91586008,2725662.135339321
2024-02-13 00:00:00 UTC,0.48875183219561197,27019150.58426205,3317595.4906299952
2024-02-14 00:00:00 UTC,0.4872948443111099,26936845.450246453,21164473.670336325
2024-02-15 00:00:00 UTC,0.4869493196284864,27557777.46420456,3080306.3480003513
2024-02-16 00:00:00 UTC,0.4620794050666586,26029655.06704482,1013311.167488356
2024-02-17 00:00:00 UTC,0.45174740387699425,25597899.602114975,7903645.706061398
2024-02-18 00:00:00 UTC,0.46132231667888307,26163100.707959417,21603351.86700524
2024-02-19 00:00:00 UTC,0.4863126443479548,27598277.116832815,10676135.587664742
2024-02-20 00:00:00 UTC,0.6617247378702094,37596757.16855198,14052748.009469017
2024-02-21 00:00:00 UTC,0.692522951161996,39412161.48052366,8734718.361777032
2024-02-22 00:00:00 UTC,0.6609840220628532,37595386.93771826,8955578.37234996
2024-02-23 00:00:00 UTC,0.741450846169786,42019965.12754465,13337574.877211915
2024-02-24 00:00:00 UTC,0.7159629448238737,40578509.90968743,20657604.65473705
2024-02-25 00:00:00 UTC,0.7667594693252578,43547189.06954522,3863670.193914975
2024-02-26 00:00:00 UTC,0.7809012054245759,44342733.50677529,3230234.709404474
2024-02-27 00:00:00 UTC,0.8091547782708506,45951869.07110548,5056443.3075013915
2024-02-28 00:00:00 UTC,0.7525933534048939,42735535.126805246,4902036.5822380725
2024-02-29 00:00:00 UTC,0.7640501859996334,43366792.54155989,5164871.4529821975
2024-03-01 00:00:00 UTC,0.7095298589257313,40358940.49062207,5841078.201167007
2024-03-02 00:00:00 UTC,0.6616498492900065,38139245.92445772,5194813.81995799
2024-03-03 00:00:00 UTC,0.6573860164595455,37343272.95259289,4436198.715692089
2024-03-04 00:00:00 UTC,0.6835219401718152,38682665.506296895,4022599.007906331
2024-03-05 00:00:00 UTC,0.6956407253796231,39480397.8215738,5129437.236572572
2024-03-06 00:00:00 UTC,0.6471422142390713,36662306.15880072,6223595.285268405
2024-03-07 00:00:00 UTC,0.7101644745125378,40315066.10161799,6907347.212653085
2024-03-08 00:00:00 UTC,0.7160678853362359,40698389.36426033,5298999.171810705
2024-03-09 00:00:00 UTC,0.7072634254943503,40160046.675188266,4870677.321221899
2024-03-10 00:00:00 UTC,0.6984188770698678,39728052.675557986,2717548.8379278257
2024-03-11 00:00:00 UTC,0.7114570626289828,40292376.203993455,2149456.936681351
2024-03-12 00:00:00 UTC,0.7476712332111042,42388057.67221356,3005005.1336875814
2024-03-13 00:00:00 UTC,0.8910470421413401,50686678.94924643,6218593.152167202
2024-03-14 00:00:00 UTC,0.9734139605455302,55275388.61900291,3999215.526586406
2024-03-15 00:00:00 UTC,0.9210062037166463,52330821.519055486,3646260.418974034
2024-03-16 00:00:00 UTC,0.8680911220117128,49406065.96596277,4083872.963927718
2024-03-17 00:00:00 UTC,0.7888715703706937,44877347.984935984,2880661.879532863
2024-03-18 00:00:00 UTC,0.8768912882765895,49811017.76493573,3171353.306682781
2024-03-19 00:00:00 UTC,0.8258799561023916,46887585.48859214,2541342.342341169
2024-03-20 00:00:00 UTC,0.7629322484509885,43412662.25092243,3904236.4809532203
2024-03-21 00:00:00 UTC,0.7752320396132748,44071415.07196097,6085449.56850125
2024-03-22 00:00:00 UTC,0.756729803663294,43063058.14620118,5017495.549626991
2024-03-23 00:00:00 UTC,0.7185220736210739,40765418.98284255,4256616.224826257
2024-03-24 00:00:00 UTC,0.6914704145178956,39269076.922896095,4250715.850712037
2024-03-25 00:00:00 UTC,0.7179019614092181,40880733.47403618,3347811.451327805
2024-03-26 00:00:00 UTC,0.826345644009465,46953287.284342326,4473065.419743476
2024-03-27 00:00:00 UTC,0.7618364698899524,43192478.25750465,4694668.996964191
2024-03-28 00:00:00 UTC,0.784912526439441,44500803.30003399,4032813.687592547
2024-03-29 00:00:00 UTC,1.0017503440523419,57162254.08699696,6599659.484662274
2024-03-30 00:00:00 UTC,1.5368593540008704,87076575.8254941,21456687.700330872
2024-03-31 00:00:00 UTC,1.4010409549120948,79695431.59581472,8542249.776354022
2024-04-01 00:00:00 UTC,1.3105915795522862,74456138.9343486,4935585.053519803
2024-04-02 00:00:00 UTC,1.499684209968946,84801206.44729497,5109733.2950446475
2024-04-03 00:00:00 UTC,1.4155535441886633,80537584.7973416,6713801.150920632
2024-04-04 00:00:00 UTC,1.445479411012477,82031834.51450369,9902633.496485002
2024-04-05 00:00:00 UTC,1.5221163739853842,86419046.33418228,5914510.896178247
2024-04-06 00:00:00 UTC,1.3869749879023854,78817013.71891853,5608892.482691494
2024-04-07 00:00:00 UTC,1.32254085207747,75271340.39400426,4105648.641249052
2024-04-08 00:00:00 UTC,1.407263118251128,79988307.16701044,6008038.253125441
2024-04-09 00:00:00 UTC,1.4545163164617332,82661732.77698061,5818434.108470163
2024-04-10 00:00:00 UTC,1.3872535158363368,78896217.20312932,5507460.470618231
2024-04-11 00:00:00 UTC,1.3073985880292285,74336426.21986182,4883967.731118314
2024-04-12 00:00:00 UTC,1.2783395817931527,72671120.31993806,4168872.6690061884
2024-04-13 00:00:00 UTC,1.1803329033966923,67218818.11223103,6238580.990376543
2024-04-14 00:00:00 UTC,0.9724883325311006,55221795.61986897,6676761.819820359
2024-04-15 00:00:00 UTC,1.1954659419790528,67958483.0796651,7085224.950959819
2024-04-16 00:00:00 UTC,1.0778587623774563,61245853.296247706,5891629.823014383
2024-04-17 00:00:00 UTC,1.090255418055492,62038326.12667846,4145508.694866995
2024-04-18 00:00:00 UTC,1.0276773247521294,58414383.54230647,4622016.201695555
2024-04-19 00:00:00 UTC,1.0455015599451518,59452307.35503779,4756478.583132157
